graph algo p k cores seed v local_e cross_e read_time running_time rounds matching_size matching_weight
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 4 4 2 1048576 22710617 27424671 22.918000 4.475722 61 1983087 215865289439.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 4 8 0 1048576 13748616 36386672 19.989349 2.779575 62 1983086 215865139838.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 4 8 1 1048576 14069641 36065647 20.143713 2.830633 63 1983091 215865362212.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 4 8 2 1048576 14224285 35911003 20.234340 2.912547 62 1983087 215865289409.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 16 0 1048576 7619435 42515853 18.154522 1.869024 105 3903496 362538588087.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 16 1 1048576 7683694 42451594 17.973530 1.942357 105 3903468 362538113923.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 16 2 1048576 7526708 42608580 18.190104 1.841006 105 3903492 362538094822.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 32 0 1048576 4593724 45541564 16.935357 1.028719 105 3903479 362538059169.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 32 1 1048576 4584186 45551102 16.981215 1.011216 105 3903503 362538252937.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 32 2 1048576 4651477 45483811 17.711309 1.032211 105 3903489 362538219787.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 4 0 1048576 17947026 32188262 21.480953 5.256170 104 3903510 362538248369.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 4 1 1048576 18794206 31341082 22.419162 5.393890 104 3903489 362538131564.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 4 2 1048576 22710617 27424671 23.077408 6.036319 104 3903493 362538487158.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 8 0 1048576 13748616 36386672 20.477151 3.492015 104 3903500 362538174507.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 8 1 1048576 14069641 36065647 20.174420 3.616685 104 3903494 362538302078.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS ukahip 8 8 2 1048576 14224285 35911003 20.328099 3.725723 105 3903492 362538416685.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 16 0 1048576 8174557 41960731 17.172264 0.799965 64 1983096 215865333454.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 16 1 1048576 8174557 41960731 16.825802 0.793293 64 1983096 215865333454.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 16 2 1048576 8120184 42015104 16.978300 0.785243 64 1983089 215865265847.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 32 0 1048576 6278730 43856558 16.176801 0.443653 64 1983091 215865306470.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 32 1 1048576 6265235 43870053 16.286221 0.449111 63 1983086 215865446948.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 32 2 1048576 6265235 43870053 16.660672 0.451863 63 1983086 215865446948.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 4 0 1048576 21289961 28845327 19.849068 3.102995 61 1983085 215865308143.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 4 1 1048576 21289961 28845327 19.799721 3.106649 61 1983085 215865308143.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 4 2 1048576 21184451 28950837 19.977017 3.074886 62 1983086 215865209409.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 8 0 1048576 13804786 36330502 18.099844 1.582065 61 1983085 215865143728.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 8 1 1048576 14636739 35498549 17.759634 1.562130 62 1983098 215865428501.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 4 8 2 1048576 14636739 35498549 18.649291 1.572800 62 1983098 215865428501.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 16 0 1048576 8174557 41960731 16.823318 0.977825 105 3903493 362538379043.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 16 1 1048576 8174557 41960731 16.784718 0.979372 105 3903493 362538379043.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 16 2 1048576 8120184 42015104 16.897725 0.978241 105 3903497 362538266494.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 32 0 1048576 6278730 43856558 16.381383 0.570577 104 3903492 362538509803.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 32 1 1048576 6265235 43870053 16.308135 0.569446 105 3903482 362538413678.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 32 2 1048576 6265235 43870053 16.974720 0.580305 105 3903482 362538413678.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 4 0 1048576 21289961 28845327 19.799614 4.487195 105 3903497 362538533461.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 4 1 1048576 21289961 28845327 19.799573 4.513553 105 3903497 362538533461.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 4 2 1048576 21184451 28950837 20.083818 4.521642 104 3903485 362538311172.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 8 0 1048576 13804786 36330502 18.064304 2.194850 104 3903491 362538025755.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 8 1 1048576 14636739 35498549 17.783486 2.163907 104 3903496 362538475508.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS umetis 8 8 2 1048576 14636739 35498549 17.813152 2.159825 104 3903496 362538475508.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 16 0 1048576 7617539 42517749 16.889308 0.694841 64 1983085 215865332108.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 16 1 1048576 7804465 42330823 16.740934 0.700091 64 1983090 215865123689.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 16 2 1048576 7804465 42330823 16.760855 0.704978 64 1983090 215865123689.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 32 0 1048576 5551119 44584169 16.421622 0.387691 64 1983087 215865256629.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 32 1 1048576 5743540 44391748 16.123647 0.393547 65 1983085 215865262005.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 32 2 1048576 5551119 44584169 16.662844 0.390226 64 1983087 215865256629.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 4 0 1048576 21293935 28841353 19.845405 3.085232 61 1983094 215865320779.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 4 1 1048576 21293935 28841353 20.364932 3.096935 61 1983094 215865320779.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 4 2 1048576 22205500 27929788 20.076967 3.132656 61 1983088 215865204726.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 8 0 1048576 13760634 36374654 17.770878 1.496570 62 1983092 215865235118.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 8 1 1048576 13760634 36374654 17.863113 1.482753 62 1983092 215865235118.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 4 8 2 1048576 13760634 36374654 17.878648 1.484781 62 1983092 215865235118.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 16 0 1048576 7617539 42517749 16.849933 0.861870 104 3903498 362538224686.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 16 1 1048576 7804465 42330823 16.794768 0.896396 105 3903482 362538033408.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 16 2 1048576 7804465 42330823 16.765172 0.900192 105 3903482 362538033408.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 32 0 1048576 5551119 44584169 16.181907 0.510069 105 3903496 362538223236.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 32 1 1048576 5743540 44391748 16.471745 0.506830 105 3903484 362538189425.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 32 2 1048576 5551119 44584169 16.779982 0.506572 105 3903496 362538223236.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 4 0 1048576 21293935 28841353 19.669304 4.544779 103 3903493 362537944977.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 4 1 1048576 21293935 28841353 19.700507 4.636305 103 3903493 362537944977.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 4 2 1048576 22205500 27929788 19.795285 4.573181 104 3903493 362538496585.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 8 0 1048576 13760634 36374654 17.786903 2.066309 105 3903497 362538154446.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 8 1 1048576 13760634 36374654 17.889243 2.094521 105 3903497 362538154446.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kCS uwmetis 8 8 2 1048576 13760634 36374654 17.812404 2.063213 105 3903497 362538154446.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 16 0 1048576 5529270 44606018 43.594121 10.829611 24 1983436 214690325551.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 16 1 1048576 5530253 44605035 44.972859 11.291624 25 1983484 214677013120.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 16 2 1048576 5524662 44610626 43.498171 10.942964 25 1983502 214689528307.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 32 0 1048576 3561700 46573588 36.141092 8.555959 25 1983679 214708877032.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 32 1 1048576 3564595 46570693 36.654985 8.480220 25 1983460 214695226518.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 32 2 1048576 3565445 46569843 36.089225 8.508000 25 1983429 214715012457.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 4 0 1048576 18324740 31810548 75.473515 25.341366 27 1983497 214691846069.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 4 1 1048576 19094464 31040824 75.936123 25.117115 25 1983923 214685698871.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 4 2 1048576 18412715 31722573 78.497678 24.421609 25 1983708 214675358232.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 8 0 1048576 9201166 40934122 56.773675 15.234092 25 1983573 214683977679.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 8 1 1048576 9169431 40965857 57.687954 15.788367 25 1983547 214695511784.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 4 8 2 1048576 9171909 40963379 56.686141 15.370422 26 1983568 214688832852.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 16 0 1048576 5529270 44606018 44.397517 21.492543 31 3903223 361077758541.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 16 1 1048576 5530253 44605035 43.864020 21.478067 32 3902926 361093973746.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 16 2 1048576 5524662 44610626 44.779702 21.579074 33 3903151 361096744014.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 32 0 1048576 3561700 46573588 35.898642 16.347058 31 3902916 361091787176.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 32 1 1048576 3564595 46570693 36.411293 16.209978 32 3902967 361090635644.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 32 2 1048576 3565445 46569843 35.905758 16.289304 32 3903220 361098664426.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 4 0 1048576 18324740 31810548 75.984854 46.652560 32 3903518 361080863720.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 4 1 1048576 19094464 31040824 75.511349 48.462044 33 3902849 361095629665.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 4 2 1048576 18412715 31722573 77.776946 46.007391 32 3903277 361106330195.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 8 0 1048576 9201166 40934122 56.022954 29.325445 33 3903383 361110703130.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 8 1 1048576 9169431 40965857 55.974470 29.404708 32 3902891 361086942216.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM diststream 8 8 2 1048576 9171909 40963379 56.165351 29.257395 33 3903065 361096331988.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 1 0 1048576 50135288 0 18.735071 6.566313 25 1983549 214763944924.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 1 1 1048576 50135288 0 18.652458 6.509753 25 1983549 214763944924.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 1 2 1048576 50135288 0 18.443520 6.496106 25 1983549 214763944924.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 16 0 1048576 3135146 47000142 16.863031 10.859980 25 1983552 214710739825.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 16 1 1048576 3133799 47001489 16.759769 10.835062 24 1983708 214707420926.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 16 2 1048576 3132518 47002770 16.637517 10.880441 26 1983603 214710882577.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 32 0 1048576 1567697 48567591 16.349807 8.567974 25 1983555 214706083657.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 32 1 1048576 1567098 48568190 16.198972 8.447235 25 1983453 214688264935.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 32 2 1048576 1566451 48568837 16.844297 8.496176 25 1983965 214705204735.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 4 0 1048576 12534695 37600593 19.080403 21.873376 25 1983449 214727986793.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 4 1 1048576 12532591 37602697 18.871547 21.557365 25 1983294 214701138236.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 4 2 1048576 12538050 37597238 19.255661 21.499188 24 1983339 214711106068.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 8 0 1048576 6265335 43869953 17.586915 15.341501 25 1983626 214702625349.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 8 1 1048576 6267107 43868181 17.567475 15.020341 26 1983311 214699932074.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 4 8 2 1048576 6269292 43865996 17.448754 14.794657 26 1983419 214710122789.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 1 0 1048576 50135288 0 18.581824 10.166451 32 3903600 361207393232.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 1 1 1048576 50135288 0 18.728168 10.330957 32 3903600 361207393232.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 1 2 1048576 50135288 0 18.646552 10.150066 32 3903600 361207393232.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 16 0 1048576 3135146 47000142 16.726929 20.456888 32 3903048 361112736994.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 16 1 1048576 3133799 47001489 17.796540 20.741026 32 3902947 361122756859.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 16 2 1048576 3132518 47002770 16.660433 20.704588 32 3903129 361119005734.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 32 0 1048576 1567697 48567591 16.433399 16.365660 32 3902879 361092719120.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 32 1 1048576 1567098 48568190 16.438637 16.022661 32 3903237 361093775983.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 32 2 1048576 1566451 48568837 16.255672 16.012777 32 3903128 361093693067.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 4 0 1048576 12534695 37600593 18.973593 41.277964 35 3903236 361102509454.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 4 1 1048576 12532591 37602697 18.969244 41.468648 33 3903438 361156731989.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 4 2 1048576 12538050 37597238 18.809599 41.004157 33 3903135 361117861385.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 8 0 1048576 6265335 43869953 17.573372 29.022703 32 3903036 361124462945.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 8 1 1048576 6267107 43868181 17.502097 28.334305 32 3903370 361142024585.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM random 8 8 2 1048576 6269292 43865996 17.458000 29.507788 32 3902880 361125075667.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 16 0 1048576 7619435 42515853 17.938801 14.681497 24 1983558 214728032917.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 16 1 1048576 7683694 42451594 18.994359 15.205524 25 1983243 214716887965.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 16 2 1048576 7526708 42608580 17.713238 14.585080 25 1983489 214726272686.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 32 0 1048576 4593724 45541564 16.898021 11.266131 25 1983447 214704595306.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 32 1 1048576 4584186 45551102 17.576321 11.280226 24 1983419 214742055782.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 32 2 1048576 4651477 45483811 16.762947 11.357604 25 1983444 214717132505.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 4 0 1048576 17947026 32188262 19.139125 25.986914 25 1983233 214724561441.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 4 1 1048576 18794206 31341082 19.722888 26.996510 27 1983385 214726812573.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 4 2 1048576 22710617 27424671 20.377499 28.850730 26 1983345 214750428684.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 8 0 1048576 13748616 36386672 18.915858 21.056975 25 1983460 214757308441.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 8 1 1048576 14069641 36065647 18.832955 22.047734 25 1983256 214744273362.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 4 8 2 1048576 14224285 35911003 18.810276 22.311233 25 1983072 214732133312.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 16 0 1048576 7619435 42515853 17.854733 29.486162 33 3903311 361165459853.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 16 1 1048576 7683694 42451594 17.439038 31.047073 32 3902923 361176630627.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 16 2 1048576 7526708 42608580 17.790118 29.703500 33 3902821 361146518224.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 32 0 1048576 4593724 45541564 16.653349 22.710882 32 3902781 361141730747.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 32 1 1048576 4584186 45551102 16.823137 22.502347 34 3902971 361120295044.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 32 2 1048576 4651477 45483811 19.012315 22.652935 33 3902898 361149809933.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 4 0 1048576 17947026 32188262 19.082889 50.968718 32 3902872 361136821364.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 4 1 1048576 18794206 31341082 19.723359 51.231922 32 3903391 361157211676.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 4 2 1048576 22710617 27424671 20.435907 57.005637 31 3902952 361200611905.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 8 0 1048576 13748616 36386672 18.950224 43.559837 32 3903466 361213574674.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 8 1 1048576 14069641 36065647 19.247834 43.563305 32 3903030 361178249047.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM ukahip 8 8 2 1048576 14224285 35911003 18.848332 44.199662 32 3903308 361199373811.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 16 0 1048576 8174557 41960731 16.729428 11.517741 26 1983538 214730246887.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 16 1 1048576 8174557 41960731 17.007307 11.474228 26 1983538 214730246887.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 16 2 1048576 8120184 42015104 16.741900 11.624119 26 1983454 214703396457.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 32 0 1048576 6278730 43856558 16.115268 9.344948 25 1983455 214702067902.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 32 1 1048576 6265235 43870053 17.463344 9.096249 25 1983542 214717139705.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 32 2 1048576 6265235 43870053 16.517115 9.206957 25 1983542 214717139705.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 4 0 1048576 21289961 28845327 18.499433 22.840074 26 1983372 214706299873.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 4 1 1048576 21289961 28845327 18.514796 22.552577 26 1983372 214706299873.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 4 2 1048576 21184451 28950837 19.350781 22.739860 26 1983265 214725165099.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 8 0 1048576 13804786 36330502 17.584258 15.561164 25 1983590 214717782344.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 8 1 1048576 14636739 35498549 17.372567 15.784622 25 1983686 214719536120.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 4 8 2 1048576 14636739 35498549 17.263753 15.602435 25 1983686 214719536120.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 16 0 1048576 8174557 41960731 16.722749 22.335295 31 3902924 361098052503.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 16 1 1048576 8174557 41960731 16.735153 22.717711 31 3902924 361098052503.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 16 2 1048576 8120184 42015104 16.871472 22.319025 33 3902956 361097604356.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 32 0 1048576 6278730 43856558 16.715469 17.777750 32 3902846 361095482924.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 32 1 1048576 6265235 43870053 16.926481 17.426334 32 3903068 361108993839.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 32 2 1048576 6265235 43870053 16.439577 17.639714 32 3903068 361108993839.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 4 0 1048576 21289961 28845327 19.254928 43.382505 32 3903114 361124022128.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 4 1 1048576 21289961 28845327 18.622080 43.021619 32 3903114 361124022128.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 4 2 1048576 21184451 28950837 18.588055 43.165214 32 3903160 361140138966.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 8 0 1048576 13804786 36330502 17.450212 31.119296 32 3902915 361102662570.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 8 1 1048576 14636739 35498549 17.407543 30.927524 32 3903551 361139800449.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM umetis 8 8 2 1048576 14636739 35498549 17.280588 30.868834 32 3903551 361139800449.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 16 0 1048576 7617539 42517749 16.725858 11.472380 26 1983473 214689761261.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 16 1 1048576 7804465 42330823 16.799336 11.569568 28 1983597 214694710653.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 16 2 1048576 7804465 42330823 17.254943 11.840908 28 1983597 214694710653.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 32 0 1048576 5551119 44584169 17.087737 8.863990 25 1983307 214674895483.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 32 1 1048576 5743540 44391748 16.642367 9.587758 25 1983374 214666933978.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 32 2 1048576 5551119 44584169 16.554486 8.875215 25 1983307 214674895483.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 4 0 1048576 21293935 28841353 19.248322 23.492340 25 1983557 214718941862.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 4 1 1048576 21293935 28841353 18.510175 23.447822 25 1983557 214718941862.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 4 2 1048576 22205500 27929788 18.472937 24.582230 26 1983498 214705887709.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 8 0 1048576 13760634 36374654 17.390733 18.106982 26 1983402 214705919573.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 8 1 1048576 13760634 36374654 17.547834 17.265508 26 1983402 214705919573.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 4 8 2 1048576 13760634 36374654 17.360794 17.484937 26 1983402 214705919573.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 16 0 1048576 7617539 42517749 16.838825 22.283447 32 3903452 361110242397.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 16 1 1048576 7804465 42330823 16.738521 22.605200 33 3903104 361109089058.00
