graph,algo,k,seed,n,m,read_time,running_time,matching_size,matching_weight
rmat_s22_ef24_0.55_0.15_0.15_0.15_uni,kCS_32,16,2,4194304,99003497,47.333789,2.957428,12283767,4379620793188.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,0,1048576,50135639,60.724333,28.377263,7500249,3039072419552.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,1,1048576,50135639,63.691319,28.314243,7500097,3039059562419.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,2,1048576,50135639,69.207026,26.932454,7500096,3039064321603.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,0,1048576,50135639,17.466580,0.970435,7500249,3039072419552.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,1,1048576,50135639,17.775194,0.903934,7500097,3039059562419.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,2,1048576,50135639,17.669636,0.814451,7500096,3039064321603.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,0,131072,6201533,2.768321,0.988036,958538,392261237681.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,1,131072,6201533,4.714705,1.519656,958509,392258003636.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,2,131072,6201533,4.728599,1.821963,958478,392256311746.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,0,131072,6201533,2.120041,0.129338,958538,392261237681.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,1,131072,6201533,2.249253,0.109374,958509,392258003636.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,2,131072,6201533,2.210411,0.107670,958478,392256311746.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,262144,12465578,8.071691,1.902215,1903414,146205710867.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,262144,12465578,8.172664,1.888274,1903407,146205706856.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,262144,12465578,8.072285,1.877986,1903446,146206453712.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,0,262144,12465402,9.251490,1.728556,1902668,775840764697.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,1,262144,12465402,8.855208,1.762030,1902672,775830535305.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,2,262144,12465402,9.050928,1.864334,1902643,775833696893.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,2097152,49251994,36.978851,15.234904,6380530,408751496461.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,2097152,49251994,36.922394,14.857668,6380534,408751541999.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,2097152,49251994,37.391767,14.847382,6380543,408751621739.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,16777216,398753197,323.096189,130.903371,45347542,2917789455041.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,16777216,398753197,311.590918,133.556178,45347552,2917789577496.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,16777216,398753197,309.784218,134.413496,45347527,2917789559786.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,8388608,201325985,90.434002,57.132004,65292738,26363227389885.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,8388608,201325985,84.508741,59.934437,65292806,26363250763191.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,2,8388608,201325985,85.945948,47.922891,65292688,26363248385480.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,0,8388608,201194109,86.599192,53.558830,52045502,19126268780462.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,1,8388608,201194109,82.143067,53.459911,52045540,19126252010112.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,2,8388608,201194109,84.702390,46.368564,52045474,19126257265505.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,524288,23756720,8.375365,1.561778,2124870,153138058536.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,524288,23756720,8.734483,1.609876,2124881,153138133534.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,524288,23756720,7.757427,1.530385,2124882,153137987322.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,4194304,100662680,43.391325,23.594015,32645431,2141287352190.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,4194304,100662680,38.783548,23.099186,32645505,2141285728200.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,4194304,100662680,45.510094,18.342770,32645475,2141286678431.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,0,32768,1349809,0.491411,0.241879,154524,58735615315.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,1,32768,1349809,0.566579,0.233351,154521,58735462320.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,2,32768,1349809,0.600088,0.215192,154522,58735643305.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,0,1048576,48125802,17.204974,3.988346,4088384,1533137444269.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,1,1048576,48125802,16.315524,3.941907,4088369,1533129676616.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,2,1048576,48125802,16.108665,3.355071,4088375,1533130192718.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,131072,6289081,2.223185,0.550918,1036230,463520606859.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,131072,6289081,2.208453,0.488077,1036240,463529300611.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,2,131072,6289081,2.147524,0.467076,1036243,463526044717.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,262144,12580565,6.793675,1.081417,2072446,179596630788.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,262144,12580565,4.274216,0.926253,2072461,179596548454.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,262144,12580565,4.686173,0.884521,2072414,179595127145.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,0,16384,746906,0.402021,0.198669,122349,50566897634.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,1,16384,746906,0.401572,0.212602,122345,50566117334.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,2,16384,746906,0.410914,0.226953,122351,50566860930.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,0,16384,647545,0.245824,0.212916,80189,30598945373.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,1,16384,647545,0.361468,0.185812,80190,30599085748.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,2,16384,647545,0.210797,0.196328,80189,30598945373.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,16777216,402652592,196.962524,130.232581,130582826,52727077552547.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,16777216,402652592,195.538173,133.577395,130582955,52727111286543.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,2,16777216,402652592,195.376276,132.478471,130582795,52727113616742.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,4194304,100662701,49.394155,22.382426,32644383,13181481576970.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,4194304,100662701,42.337310,21.991160,32644551,13181494271014.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,2,4194304,100662701,36.544288,19.521499,32644524,13181500567878.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,0,4194304,100560801,40.279083,19.565952,26310605,9684051181290.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,1,4194304,100560801,38.645501,19.037100,26310603,9684039584695.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,2,4194304,100560801,39.543798,18.575321,26310576,9684044015619.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,65536,3143381,1.177854,0.281031,518106,231790991776.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,65536,3143381,1.296490,0.307508,518105,231790661570.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,2,65536,3143381,1.225832,0.287744,518116,231795271411.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,0,524288,25014129,8.949113,1.755412,3777668,1536096904048.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,1,524288,25014129,8.488783,2.152075,3777668,1536093669414.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,2,524288,25014129,8.214006,1.778786,3777607,1536085517650.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,32768,1520003,0.592336,0.233169,243044,18804111601.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,32768,1520003,0.483558,0.247127,243045,18804092584.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,32768,1520003,0.681720,0.224275,243043,18804122657.00
rmat_s22_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,4194304,99005401,41.023827,16.826761,12288361,786535579260.00
rmat_s22_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,4194304,99005401,39.222562,16.958963,12288359,786535001182.00
rmat_s22_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,4194304,99005401,37.337761,16.180305,12288358,786534932345.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,65536,2788534,1.025510,0.295475,298187,21533994604.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,65536,2788534,0.882038,0.291725,298192,21533964568.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,65536,2788534,0.840626,0.298680,298189,21533935787.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,131072,6289109,2.328206,0.593090,1036092,89761885308.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,131072,6289109,2.195269,0.523161,1036085,89761919612.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,131072,6289109,2.217999,0.478277,1036080,89761666567.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,16384,784053,0.414810,0.205336,129491,11210495999.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,16384,784053,0.362785,0.190189,129489,11210519527.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,16384,784053,0.417808,0.185294,129498,11210768753.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,16384,647435,0.319946,0.224933,80666,5809295285.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,16384,647435,0.300692,0.229025,80666,5809343349.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,16384,647435,0.339961,0.211168,80665,5809353069.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,16384,746669,0.395041,0.226917,122291,9475603682.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,16384,746669,0.393504,0.228567,122287,9475599976.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,16384,746669,0.372403,0.188924,122288,9475620127.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,1048576,50329356,19.023034,5.799358,8289694,717952339318.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,1048576,50329356,18.909148,5.736372,8289616,717951202140.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,1048576,50329356,17.963131,5.632093,8289608,717953470947.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,8388608,198780903,82.286033,41.744895,23648168,1515184645822.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,8388608,198780903,79.987108,41.620404,23648142,1515183567733.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,8388608,198780903,78.258015,40.986138,23648163,1515184908543.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,524288,25014316,9.404432,2.397804,3777972,289364240543.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,524288,25014316,8.717211,2.392850,3777966,289363856901.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,524288,25014316,8.927163,2.295197,3777942,289363723875.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,1048576,50135288,18.464124,5.212532,7497865,572598093143.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,1048576,50135288,18.448786,5.154076,7497859,572597574781.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,1048576,50135288,18.021697,4.023203,7497869,572596922466.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,262144,12580633,4.865035,1.121569,2072378,927003249991.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,262144,12580633,4.309592,1.033410,2072379,927001155326.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,2,262144,12580633,4.472363,0.897626,2072394,927005211837.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,16777216,402652618,200.021624,132.781963,130583487,8564625634994.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,16777216,402652618,195.824619,133.981019,130583610,8564621608222.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,16777216,402652618,194.433520,136.275390,130583450,8564620443445.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,0,2097152,50253908,19.587283,7.557926,13304880,4904800625821.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,1,2097152,50253908,18.510071,7.747781,13304842,4904802750675.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,2,2097152,50253908,18.230253,6.943233,13304822,4904799101994.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,0,524288,23757244,8.575692,1.710373,2126427,798300539795.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,1,524288,23757244,7.965688,1.633650,2126428,798297622558.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,2,524288,23757244,7.856789,1.577504,2126428,798303883229.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_uni,MRepS_32,16,0,2097152,49253582,18.769303,4.689216,6380385,2282025658074.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_uni,MRepS_32,16,1,2097152,49253582,20.250582,5.415234,6380348,2282027425460.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_uni,MRepS_32,16,2,2097152,49253582,17.715941,5.661510,6380394,2282031102415.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,2097152,50253000,19.760884,8.464368,13303727,819277130391.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,2097152,50253000,20.263539,8.126942,13303745,819277226376.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,2097152,50253000,19.549094,8.232030,13303724,819276687533.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,0,32768,1520529,0.645573,0.234204,242761,100009344001.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,1,32768,1520529,0.825638,0.256356,242790,100010645519.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,2,32768,1520529,0.645793,0.224985,242755,100005800466.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,0,16777216,402479213,184.380801,120.290530,102940094,37775904274579.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,1,16777216,402479213,183.440250,120.343545,102940054,37775923568768.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_uni,MRepS_32,16,2,16777216,402479213,182.194475,119.859060,102940002,37775886680000.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,8388608,201325970,89.360440,58.033806,65289716,4282541857527.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,8388608,201325970,88.487554,59.033850,65289793,4282540209649.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,8388608,201325970,99.119385,47.449388,65289646,4282541339602.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,32768,1570612,0.529858,0.204843,259019,115840767248.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,32768,1570612,0.780664,0.214772,259017,115840568548.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,2,32768,1570612,0.532745,0.213663,259018,115840872208.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,524288,25163518,9.387317,1.978117,4144911,1854132370972.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,524288,25163518,8.600094,2.197520,4144938,1854141589505.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,2,524288,25163518,8.208011,1.812209,4144917,1854136538201.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,65536,3143475,1.149508,0.276479,518109,44808096182.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,65536,3143475,1.142987,0.287571,518091,44807841359.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,65536,3143475,1.149196,0.289884,518088,44807689705.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,2097152,50331056,20.923851,7.740588,16323073,6590987867815.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,2097152,50331056,20.559278,7.258471,16323238,6590997369981.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,MRepS_32,16,2,2097152,50331056,20.157318,6.266787,16323159,6590992712298.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,4194304,100561270,41.912805,22.050176,26309572,1619459868931.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,4194304,100561270,39.913252,21.863668,26309561,1619459630302.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,4194304,100561270,42.134793,19.609877,26309556,1619458977527.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_uni,MRepS_32,16,0,16777216,398754887,179.298217,88.650249,45346004,16176231625153.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_uni,MRepS_32,16,1,16777216,398754887,168.860910,91.127817,45345999,16176216875377.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_uni,MRepS_32,16,2,16777216,398754887,167.116557,89.599057,45345976,16176219072857.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,16777216,214611454,91.820371,70.562711,47828013,3130655796788.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,16777216,214611454,91.419930,70.219128,47827998,3130655222408.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,16777216,214611454,94.170234,61.027095,47828011,3130655499575.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,0,65536,3076208,1.091657,0.307926,482527,198024675028.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,1,65536,3076208,1.195556,0.314205,482491,198025283870.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,MRepS_32,16,2,65536,3076208,1.117576,0.293913,482501,198024626143.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,131072,5724931,1.977108,0.460046,572088,41340487593.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,131072,5724931,2.129657,0.455354,572093,41340529584.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,131072,5724931,1.981090,0.447284,572094,41340484548.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,2097152,50331039,20.212020,6.848249,16323048,1070415164164.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,2097152,50331039,20.008980,6.664330,16323057,1070413557811.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,2097152,50331039,18.425805,6.419869,16322985,1070414300277.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,32768,1570537,0.581010,0.235529,259054,22409359046.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,32768,1570537,0.641644,0.251076,259032,22409059968.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,32768,1570537,0.736521,0.203915,259032,22409078181.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,0,262144,11687806,4.294965,0.896923,1103843,415103257649.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,1,262144,11687806,4.254189,0.860509,1103825,415100053535.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,2,262144,11687806,4.122319,0.831024,1103849,415100337128.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,65536,3076205,1.125935,0.362710,482223,37326606302.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,65536,3076205,1.305332,0.299232,482219,37326576263.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,65536,3076205,1.046682,0.307491,482211,37326684942.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,16384,784163,0.431403,0.209313,129542,57900430621.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,16384,784163,0.276635,0.185438,129536,57900709246.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,2,16384,784163,0.273564,0.187176,129536,57900709246.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,0,65536,2788673,1.241743,0.317965,297908,112559692110.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,1,65536,2788673,1.107214,0.288965,297905,112558514496.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,2,65536,2788673,1.016312,0.291971,297910,112560465164.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,8388608,201192583,90.740759,55.826873,52042231,3203300568960.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,8388608,201192583,89.699253,55.115063,52042174,3203300144503.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,8388608,201192583,88.623308,54.647563,52042242,3203300199218.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_uni,MRepS_32,16,0,8388608,198780869,81.817176,41.732726,23645772,8423770388843.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_uni,MRepS_32,16,1,8388608,198780869,81.225464,41.227170,23645791,8423772076514.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_uni,MRepS_32,16,2,8388608,198780869,80.745386,41.366957,23645719,8423763526663.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,262144,11686498,4.080527,0.769837,1103403,79548006667.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,262144,11686498,3.833000,0.925896,1103409,79547860275.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,262144,11686498,3.738019,0.831277,1103410,79547874504.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,0,131072,5725537,1.921623,0.422350,571339,215901068532.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,1,131072,5725537,1.904252,0.484553,571355,215903664404.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_uni,MRepS_32,16,2,131072,5725537,1.917537,0.415865,571343,215900580061.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,32768,1349417,0.457198,0.214975,154450,11167338966.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,32768,1349417,0.575309,0.224302,154450,11167319597.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,32768,1349417,0.572039,0.221249,154450,11167338966.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,0,524288,25163507,9.468498,2.650376,4144867,358911174762.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,1,524288,25163507,9.008926,2.632508,4144853,358910398063.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,MRepS_32,16,2,524288,25163507,8.794882,2.475761,4144807,358910328789.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,0,131072,6201300,2.779153,0.647772,958634,73922381419.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,1,131072,6201300,2.445145,0.520989,958630,73922143242.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,MRepS_32,16,2,131072,6201300,2.403791,0.490368,958628,73922196923.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,0,1048576,48121491,17.907922,4.737307,4086018,294533256708.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,1,1048576,48121491,16.922140,4.624064,4086005,294532984924.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,MRepS_32,16,2,1048576,48121491,16.840439,4.412727,4086027,294533320334.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,0,1048576,50329246,20.335319,5.267443,8289803,3708185772652.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni,MRepS_32,16,1,1048576,50329246,18.634496,5.373349,8289761,3708157803811.00
