graph algo p k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s27_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 16 1 134217728 67105968 1006544467 90.267397 51.242726 50 196299534 73901323668288.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 16 2 134217728 67106517 1006543918 90.406025 51.233919 51 196299557 73901330089645.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 16 0 134217728 66985279 1004847423 79.346746 39.857372 58 84619286 5701195127799.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 16 1 134217728 66993972 1004838730 79.357685 39.429093 56 84619296 5701195445358.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 16 2 134217728 66977692 1004855010 80.150838 39.777148 58 84619299 5701196006119.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 16 0 134217728 66997023 1004833612 82.005426 39.343019 59 84616264 30544657384364.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 16 1 134217728 66993279 1004837356 83.631936 39.598095 58 84616274 30544667608292.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 16 2 134217728 66989140 1004841495 82.109342 39.483012 58 84616260 30544657179008.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 16 0 268435456 134217354 2013266216 184.198731 99.038621 46 500256603 35418122843891.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 16 1 268435456 134235380 2013248190 185.191944 98.986535 47 500256674 35418122605704.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 16 2 268435456 134208430 2013275140 184.249278 99.620712 46 500256705 35418124744425.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 16 0 268435456 134223190 2013260382 189.635024 99.786620 47 500262081 202636900109622.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 16 1 268435456 134213999 2013269573 189.560156 99.304752 47 500262104 202636905060220.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 16 2 268435456 134210009 2013273563 186.904077 100.487877 47 500262076 202636905807185.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 16 0 268435456 134200009 2013158993 183.447078 104.915356 52 388875593 25950168733099.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 16 1 268435456 134225947 2013133055 181.806953 104.871722 52 388875601 25950169920001.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 16 2 268435456 134190985 2013168017 188.714102 105.446792 53 388875655 25950168519441.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 16 0 268435456 134220476 2013138165 186.162067 104.401063 51 388863271 146193991835631.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 16 1 268435456 134204745 2013153896 188.782046 105.181789 51 388863279 146193995899015.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 16 2 268435456 134211146 2013147495 185.731654 104.229856 52 388863259 146193985475346.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 16 0 268435456 134029480 2010586348 169.456609 83.087090 59 163139611 10994947160989.00
