graph algo epsilon k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 1 8 32 1 1048576 1566686 48568953 4.412763 18.182393 2 3980743 994976630188.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 1 8 32 2 1048576 1566532 48569107 4.315982 17.679545 2 3981337 995010484936.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 1 8 8 0 1048576 6269204 43866435 4.280104 31.193206 2 3985254 995965158078.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 1 8 8 1 1048576 6269423 43866216 4.411545 30.344773 2 3985056 995804334468.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 1 8 8 2 1048576 6267020 43868619 4.406563 30.716356 2 3985866 996502051477.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 16 1 0 1048576 48121491 0 18.924226 454.046977 176 4102603 295389419065.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 16 1 1 1048576 48121491 0 18.639170 449.733558 176 4102603 295389419065.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 16 1 2 1048576 48121491 0 18.065883 461.445346 176 4102603 295389419065.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 16 32 0 1048576 1502893 46618598 3.350250 27.061105 174 4102445 295386491048.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 16 32 1 1048576 1503099 46618392 4.505278 27.635639 175 4102758 295397028021.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 16 32 2 1048576 1504839 46616652 4.311086 27.838013 174 4102752 295385234698.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 16 8 0 1048576 6015398 42106093 3.926005 42.485428 174 4102572 295387064847.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 16 8 1 1048576 6013437 42108054 4.366816 43.933217 173 4102512 295377543116.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 16 8 2 1048576 6018977 42102514 4.324160 43.521444 173 4102588 295380990692.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 2 1 0 1048576 48121491 0 8.386592 13.443349 29 707026 71151434778.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 2 1 1 1048576 48121491 0 12.749612 20.553872 29 707026 71151434778.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 2 1 2 1048576 48121491 0 12.863227 20.364588 29 707026 71151434778.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 2 32 0 1048576 1502893 46618598 5.309408 4.044488 28 707043 71145324186.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 2 32 1 1048576 1503099 46618392 5.409720 4.058156 30 706908 71143909713.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 2 32 2 1048576 1504839 46616652 4.931625 4.076804 30 706963 71142175893.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 2 8 0 1048576 6015398 42106093 4.079018 6.319510 28 707022 71150039179.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 2 8 1 1048576 6013437 42108054 4.092573 6.358738 29 707087 71139464038.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 2 8 2 1048576 6018977 42102514 4.102469 6.149758 31 706998 71132724175.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 8 1 0 1048576 48121491 0 19.295224 277.914487 99 2386389 193556640492.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 8 1 1 1048576 48121491 0 26.236654 282.297072 99 2386389 193556640492.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 8 1 2 1048576 48121491 0 26.274776 280.608816 99 2386389 193556640492.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 8 32 0 1048576 1502893 46618598 3.378965 14.132234 97 2386750 193567549479.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 8 32 1 1048576 1503099 46618392 3.306680 14.333004 96 2386609 193573386294.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 8 32 2 1048576 1504839 46616652 3.346792 14.185593 97 2386539 193555279783.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 8 8 0 1048576 6015398 42106093 3.931961 23.254009 97 2386185 193552087263.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 8 8 1 1048576 6013437 42108054 4.137104 24.347105 96 2386130 193556383432.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.0001 8 8 2 1048576 6018977 42102514 4.193783 24.114417 99 2386641 193552609356.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 16 1 0 1048576 48121491 0 14.990910 426.649396 170 4102978 295383788553.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 16 1 1 1048576 48121491 0 14.583065 424.877267 170 4102978 295383788553.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 16 1 2 1048576 48121491 0 13.984148 425.469200 170 4102978 295383788553.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 16 32 0 1048576 1502893 46618598 5.358209 27.885176 166 4102891 295401168136.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 16 32 1 1048576 1503099 46618392 5.823837 28.888042 169 4102535 295398419519.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 16 32 2 1048576 1504839 46616652 5.820277 28.315281 168 4102858 295392406105.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 16 8 0 1048576 6015398 42106093 3.979991 42.140265 167 4103107 295405100641.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 16 8 1 1048576 6013437 42108054 4.016666 42.842571 169 4102696 295405621119.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 16 8 2 1048576 6018977 42102514 4.176982 42.332985 163 4102721 295392749278.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 2 1 0 1048576 48121491 0 13.169222 14.817905 29 706903 71148430239.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 2 1 1 1048576 48121491 0 12.298850 17.501732 29 706903 71148430239.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 2 1 2 1048576 48121491 0 11.888534 18.282549 29 706903 71148430239.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 2 32 0 1048576 1502893 46618598 3.509786 3.778283 28 707009 71140301984.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 2 32 1 1048576 1503099 46618392 3.512970 3.848048 29 706799 71152421175.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 2 32 2 1048576 1504839 46616652 3.452052 3.827768 28 707110 71155194489.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 2 8 0 1048576 6015398 42106093 5.069486 6.394539 28 707225 71156061701.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 2 8 1 1048576 6013437 42108054 4.235725 6.435631 29 706875 71140065688.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 2 8 2 1048576 6018977 42102514 4.259445 6.182821 29 707275 71138736520.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 8 1 0 1048576 48121491 0 25.224775 277.280636 94 2386445 193571876085.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 8 1 1 1048576 48121491 0 25.782841 276.607604 94 2386445 193571876085.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 8 1 2 1048576 48121491 0 25.886518 278.734147 94 2386445 193571876085.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 8 32 0 1048576 1502893 46618598 4.286034 15.759770 98 2386546 193569497386.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 8 32 1 1048576 1503099 46618392 4.327122 15.449421 94 2386631 193571796104.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 8 32 2 1048576 1504839 46616652 4.259970 15.428557 95 2386700 193568844847.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 8 8 0 1048576 6015398 42106093 4.012492 22.791400 94 2386696 193565526815.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 8 8 1 1048576 6013437 42108054 4.021669 23.138504 96 2386420 193562335600.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.001 8 8 2 1048576 6018977 42102514 4.237937 23.516553 99 2386648 193561505405.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 16 1 0 1048576 48121491 0 12.566665 281.546853 114 4103582 295482855874.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 16 1 1 1048576 48121491 0 12.386144 287.383024 114 4103582 295482855874.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 16 1 2 1048576 48121491 0 13.292642 285.283999 114 4103582 295482855874.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 16 32 0 1048576 1502893 46618598 5.500125 23.989535 118 4103643 295479659383.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 16 32 1 1048576 1503099 46618392 5.762361 24.055886 116 4103917 295467820960.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 16 32 2 1048576 1504839 46616652 5.810475 23.934035 118 4103436 295472407169.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 16 8 0 1048576 6015398 42106093 4.061764 37.214398 115 4103823 295487672633.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 16 8 1 1048576 6013437 42108054 4.099576 37.068978 118 4103661 295483839892.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 16 8 2 1048576 6018977 42102514 4.134532 36.626523 116 4103694 295471787439.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 2 1 0 1048576 48121491 0 12.388219 14.944701 27 707118 71167339432.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 2 1 1 1048576 48121491 0 12.735356 15.750124 27 707118 71167339432.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 2 1 2 1048576 48121491 0 12.983748 15.888361 27 707118 71167339432.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 2 32 0 1048576 1502893 46618598 5.170153 3.996254 26 707095 71166410077.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 2 32 1 1048576 1503099 46618392 5.555501 3.921592 27 706947 71164431280.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 2 32 2 1048576 1504839 46616652 5.192381 3.808919 26 706951 71143799658.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 2 8 0 1048576 6015398 42106093 4.396000 6.206467 26 706914 71153157390.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 2 8 1 1048576 6013437 42108054 4.041114 6.285194 28 707048 71156642009.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 2 8 2 1048576 6018977 42102514 4.145947 6.150587 27 707210 71159469090.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 8 1 0 1048576 48121491 0 25.881723 205.136104 77 2387325 193636681701.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 8 1 1 1048576 48121491 0 25.981460 205.184883 77 2387325 193636681701.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 8 1 2 1048576 48121491 0 25.934920 206.059376 77 2387325 193636681701.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 8 32 0 1048576 1502893 46618598 6.527115 15.049172 75 2387469 193610771292.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 8 32 1 1048576 1503099 46618392 6.602126 14.935701 77 2387300 193631652808.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 8 32 2 1048576 1504839 46616652 6.518555 15.177136 76 2387030 193633883077.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 8 8 0 1048576 6015398 42106093 3.928332 23.516863 78 2387164 193636254209.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 8 8 1 1048576 6013437 42108054 4.276641 24.629236 75 2387353 193628795227.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.01 8 8 2 1048576 6018977 42102514 4.806095 24.926777 76 2386885 193613206539.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 16 1 0 1048576 48121491 0 12.220510 35.242563 36 4109687 295642505100.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 16 1 1 1048576 48121491 0 13.340346 36.419354 36 4109687 295642505100.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 16 1 2 1048576 48121491 0 13.016431 36.818895 36 4109687 295642505100.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 16 32 0 1048576 1502893 46618598 4.632923 17.935103 36 4109653 295546367042.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 16 32 1 1048576 1503099 46618392 4.820348 17.659255 39 4109619 295551830750.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 16 32 2 1048576 1504839 46616652 4.592324 17.773325 38 4109705 295554500267.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 16 8 0 1048576 6015398 42106093 4.329294 30.666089 36 4110118 295566980264.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 16 8 1 1048576 6013437 42108054 4.123004 30.489044 36 4109662 295563282587.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 16 8 2 1048576 6018977 42102514 4.085371 29.583472 36 4109622 295561682077.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 2 1 0 1048576 48121491 0 11.151604 8.279307 16 708324 71136892259.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 2 1 1 1048576 48121491 0 12.832573 9.303911 16 708324 71136892259.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 2 1 2 1048576 48121491 0 12.891986 8.641768 16 708324 71136892259.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 2 32 0 1048576 1502893 46618598 4.057084 3.590660 18 708656 71093668138.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 2 32 1 1048576 1503099 46618392 4.281106 3.568894 16 708281 71107633365.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 2 32 2 1048576 1504839 46616652 3.606780 3.377582 17 708453 71105814684.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 2 8 0 1048576 6015398 42106093 4.256312 5.731516 16 708631 71105343468.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 2 8 1 1048576 6013437 42108054 4.380203 5.869295 16 708636 71123439285.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 2 8 2 1048576 6018977 42102514 3.938288 5.735173 17 708563 71108753968.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 16 1 0 1048576 48121491 0 16.595943 462.361246 176 4102658 295379277299.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 16 1 1 1048576 48121491 0 15.512194 452.920080 176 4102658 295379277299.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 16 1 2 1048576 48121491 0 14.713446 454.762313 176 4102658 295379277299.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 16 32 0 1048576 1502893 46618598 3.530271 27.608527 172 4103017 295375743920.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 16 32 1 1048576 1503099 46618392 3.576390 27.633057 176 4102711 295382406126.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 16 32 2 1048576 1504839 46616652 4.118753 27.242138 173 4102341 295379660956.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 16 8 0 1048576 6015398 42106093 4.102783 42.085046 175 4102697 295375824707.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 16 8 1 1048576 6013437 42108054 4.015492 42.940833 177 4102805 295386822203.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 16 8 2 1048576 6018977 42102514 4.528470 43.523371 174 4102653 295379657391.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 8 1 0 1048576 48121491 0 12.118578 25.808384 29 2391410 193723361533.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 8 1 1 1048576 48121491 0 12.820579 24.665306 29 2391410 193723361533.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 8 1 2 1048576 48121491 0 13.435192 26.436633 29 2391410 193723361533.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 8 32 0 1048576 1502893 46618598 5.417749 10.786565 31 2391268 193675368146.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 8 32 1 1048576 1503099 46618392 5.137858 10.853787 29 2391381 193681530273.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 8 32 2 1048576 1504839 46616652 4.789262 10.911845 30 2391210 193671679886.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 8 8 0 1048576 6015398 42106093 4.212846 18.040979 30 2391461 193683358755.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 8 8 1 1048576 6013437 42108054 4.218829 17.868855 30 2391292 193683775794.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.1 8 8 2 1048576 6018977 42102514 3.996800 18.174141 30 2391584 193686652294.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 2 1 0 1048576 48121491 0 12.896903 16.738187 31 707212 71152609500.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 2 1 1 1048576 48121491 0 13.037362 16.577158 31 707212 71152609500.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 2 1 2 1048576 48121491 0 14.111426 20.804364 31 707212 71152609500.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 2 32 0 1048576 1502893 46618598 4.394393 4.182369 28 707141 71137897028.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 2 32 1 1048576 1503099 46618392 4.467047 4.082801 28 706812 71141116939.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 2 32 2 1048576 1504839 46616652 3.842489 3.916417 28 706908 71134572717.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 2 8 0 1048576 6015398 42106093 4.331011 6.274905 29 707340 71151213470.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 2 8 1 1048576 6013437 42108054 4.176888 6.245706 29 707127 71157716468.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 2 8 2 1048576 6018977 42102514 4.122821 6.416148 29 707141 71147640008.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 16 1 0 1048576 48121491 0 12.091339 10.517252 10 4127720 287746731236.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 16 1 1 1048576 48121491 0 12.090320 10.091084 10 4127720 287746731236.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 16 1 2 1048576 48121491 0 13.206095 9.598131 10 4127720 287746731236.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 16 32 0 1048576 1502893 46618598 5.064281 16.812967 10 4126806 286521361320.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 16 32 1 1048576 1503099 46618392 5.589283 16.485560 10 4126967 286515472353.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 16 32 2 1048576 1504839 46616652 5.027666 16.633815 11 4126787 286498067780.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 16 8 0 1048576 6015398 42106093 4.143541 28.548745 10 4126785 286596715575.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 16 8 1 1048576 6013437 42108054 4.020005 30.249853 11 4127101 286617815307.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 16 8 2 1048576 6018977 42102514 4.035381 29.073000 10 4126943 286624001614.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 2 1 0 1048576 48121491 0 23.604706 6.848162 7 715010 65739217647.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 2 1 1 1048576 48121491 0 22.465472 5.678178 7 715010 65739217647.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 2 1 2 1048576 48121491 0 20.723926 4.972287 7 715010 65739217647.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 2 32 0 1048576 1502893 46618598 5.226637 3.214529 8 711900 63461834774.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 2 32 1 1048576 1503099 46618392 5.525246 3.103346 7 711925 63484772268.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 2 32 2 1048576 1504839 46616652 5.237967 3.078345 7 711978 63471811512.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 2 8 0 1048576 6015398 42106093 3.971556 5.347304 7 711926 63542871585.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 2 8 1 1048576 6013437 42108054 3.921683 5.375153 7 711946 63542793600.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 2 8 2 1048576 6018977 42102514 4.278560 5.391615 7 711741 63536144950.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 8 1 0 1048576 48121491 0 11.311101 7.825657 10 2402223 186416449265.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 8 1 1 1048576 48121491 0 12.754968 7.985381 10 2402223 186416449265.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 8 1 2 1048576 48121491 0 12.718039 8.183003 10 2402223 186416449265.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 8 32 0 1048576 1502893 46618598 3.825292 9.949654 10 2403132 184449458978.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 8 32 1 1048576 1503099 46618392 4.846130 9.695853 10 2403309 184443027585.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 8 32 2 1048576 1504839 46616652 4.718722 9.569564 9 2403009 184427770562.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 8 8 0 1048576 6015398 42106093 4.172794 17.293574 10 2403098 184535682953.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 8 8 1 1048576 6013437 42108054 4.327771 17.324957 9 2403170 184513823409.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0.5 8 8 2 1048576 6018977 42102514 3.922630 17.660224 10 2402829 184505582759.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 8 1 0 1048576 48121491 0 23.678791 289.034161 94 2386268 193558019636.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 8 1 1 1048576 48121491 0 24.525871 288.472025 94 2386268 193558019636.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 8 1 2 1048576 48121491 0 26.120395 285.248848 94 2386268 193558019636.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 8 32 0 1048576 1502893 46618598 3.229504 14.869912 96 2386750 193555003495.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 8 32 1 1048576 1503099 46618392 3.725560 15.320786 96 2386720 193560554633.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 8 32 2 1048576 1504839 46616652 3.935934 14.548821 101 2386146 193561484053.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 8 8 0 1048576 6015398 42106093 4.037148 23.007203 97 2386179 193544385704.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 8 8 1 1048576 6013437 42108054 4.013938 23.188627 97 2386806 193562330848.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 0 8 8 2 1048576 6018977 42102514 4.445753 23.615503 98 2386528 193577917565.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 16 1 0 1048576 48121491 0 12.787523 9.848174 1 4812283 153918023495.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 16 1 1 1048576 48121491 0 12.791008 10.640064 1 4812283 153918023495.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 16 1 2 1048576 48121491 0 13.186546 10.782236 1 4812283 153918023495.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 16 32 0 1048576 1502893 46618598 3.277438 18.002773 2 4277793 136920606115.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 16 32 1 1048576 1503099 46618392 4.981879 17.212323 2 4278191 136857600964.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 16 32 2 1048576 1504839 46616652 4.879947 17.229793 2 4277407 136845537364.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 16 8 0 1048576 6015398 42106093 4.365405 33.283980 2 4286961 137150648878.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 16 8 1 1048576 6013437 42108054 4.438781 32.866726 2 4287136 137170874056.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 16 8 2 1048576 6018977 42102514 4.016059 32.139111 2 4288391 137215233918.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 2 1 0 1048576 48121491 0 10.949535 9.865211 1 856921 27430384315.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 2 1 1 1048576 48121491 0 12.756223 10.054373 1 856921 27430384315.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 2 1 2 1048576 48121491 0 12.938928 9.005488 1 856921 27430384315.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 2 32 0 1048576 1502893 46618598 3.538647 4.589323 2 744153 23824526479.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 2 32 1 1048576 1503099 46618392 4.337437 4.289985 2 743246 23785794720.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 2 32 2 1048576 1504839 46616652 4.433789 4.342649 2 743427 23794319493.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 2 8 0 1048576 6015398 42106093 4.327344 7.375277 2 744315 23800508037.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 2 8 1 1048576 6013437 42108054 4.132232 7.417099 2 743601 23808263578.00
